time,x,y,z,qw,qx,qy,qz
130737,-5.81272,-1.15513,-0.0682153,0.0230562,0.00882037,0.01003,0.999635
130737,-5.81281,-1.15491,-0.0669031,0.0270361,-0.000443083,0.00819153,0.999591
130803,-5.81307,-1.15434,-0.0661516,0.0279842,-0.00217829,0.00538182,0.999582
130810,-5.81273,-1.1547,-0.0670803,0.0250299,0.00126706,0.00788566,0.999645
130861,-5.81279,-1.15506,-0.0678899,0.02277,0.00934141,0.00883117,0.999649
130871,-5.81281,-1.1549,-0.0671826,0.0247374,0.00437186,0.00803196,0.999642
130901,-5.81284,-1.15477,-0.0669807,0.0255746,0.00239378,0.00828052,0.999626
130927,-5.8128,-1.15538,-0.068312,0.0219058,0.0128383,0.0106025,0.999612
131000,-5.81275,-1.15569,-0.0676555,0.0222224,0.00862115,0.0105932,0.99965
131003,-5.81291,-1.15512,-0.0675076,0.0243677,0.00636128,0.00953692,0.999628
131147,-5.81262,-1.15534,-0.0675552,0.0230496,0.00643444,0.0101097,0.999653
131147,-5.81271,-1.15529,-0.0679097,0.0228261,0.00833892,0.0106949,0.999638
131147,-5.81277,-1.15514,-0.0679407,0.0229939,0.0105146,0.00999016,0.999621
131219,-5.81298,-1.15497,-0.0678264,0.0241866,0.0104097,0.009451,0.999599
131231,-5.81305,-1.15516,-0.0679702,0.0240995,0.011056,0.010446,0.999584
131235,-5.81276,-1.15521,-0.068177,0.0229824,0.0105775,0.0108756,0.999611
131302,-5.81258,-1.15557,-0.0689282,0.0184492,0.0203522,0.0117832,0.999544
131306,-5.8127,-1.15536,-0.0707773,0.0147978,0.0339185,0.0135777,0.999213
131307,-5.8127,-1.15576,-0.0712495,0.0132706,0.0374998,0.0142214,0.999098
131328,-5.81252,-1.1558,-0.0702278,0.015574,0.0268621,0.0136818,0.999415
131372,-5.81275,-1.15574,-0.0690164,0.0192867,0.0174008,0.0129567,0.999569
131410,-5.81279,-1.15579,-0.0682996,0.0213854,0.0145812,0.0106693,0.999598
131435,-5.81263,-1.15546,-0.0679783,0.0223216,0.0104759,0.010343,0.999633
131470,-5.81263,-1.15487,-0.0676709,0.0242266,0.00682483,0.00927931,0.999631
131489,-5.81275,-1.1548,-0.0676248,0.0248801,0.00651608,0.00866967,0.999622
131659,-5.81293,-1.15452,-0.0668633,0.0262962,0.00329898,0.00719485,0.999613
131660,-5.81283,-1.15433,-0.0669836,0.0256816,0.00434738,0.0069477,0.999627
131660,-5.81277,-1.15539,-0.0693198,0.0198717,0.0207969,0.0107864,0.999518
131713,-5.81272,-1.15499,-0.0678086,0.0233319,0.00987349,0.00896743,0.999629
131716,-5.81284,-1.15444,-0.0684932,0.023175,0.0150578,0.00828359,0.999574
131793,-5.81254,-1.1545,-0.0678418,0.0237362,0.00802874,0.00872844,0.999638
131858,-5.81279,-1.15469,-0.0681211,0.0233444,0.0111935,0.0089581,0.999615
131863,-5.81274,-1.15478,-0.0682502,0.0233504,0.0132031,0.00851738,0.999594
131865,-5.81281,-1.15478,-0.0685046,0.0231604,0.0141956,0.00922811,0.999579
131907,-5.8126,-1.15472,-0.0687615,0.0215022,0.0155396,0.00944892,0.999594
131950,-5.81272,-1.15492,-0.0683977,0.0227619,0.0133818,0.00943476,0.999597
132007,-5.81272,-1.15516,-0.0680728,0.0227202,0.0122467,0.00904372,0.999616
132375,-5.81256,-1.15532,-0.067906,0.0224008,0.0102172,0.00938153,0.999643
132376,-5.81303,-1.15248,-0.0651523,-0.0356116,0.0141369,-0.00353736,-0.99925
132376,-5.8127,-1.15383,-0.0644658,-0.0335853,0.0176536,-0.00373468,-0.999263
132376,-5.8126,-1.15557,-0.0654395,0.0267368,-0.00635567,0.0061864,0.999594
132376,-5.81276,-1.1547,-0.0671711,0.0249844,0.00431696,0.00744718,0.999641
132376,-5.8128,-1.15475,-0.0682163,0.0235068,0.0128496,0.00795546,0.9996
132376,-5.81303,-1.15455,-0.0699419,0.0193766,0.028258,0.00917205,0.999361
132376,-5.81316,-1.15463,-0.0705654,0.018386,0.033317,0.00946328,0.999221
132376,-5.81322,-1.15419,-0.0708672,0.018618,0.0364508,0.0079397,0.999121
132579,-5.81311,-1.15457,-0.0709802,0.0182292,0.036791,0.00840273,0.999112
132581,-5.81293,-1.15456,-0.0705344,0.0182339,0.0319892,0.00864914,0.999275
132581,-5.81309,-1.15444,-0.070658,0.0168396,0.0339363,0.00710467,0.999247
132581,-5.81309,-1.15475,-0.0705315,0.017141,0.0337936,0.00665507,0.99925
132581,-5.81316,-1.15456,-0.0710107,0.0171442,0.0368086,0.00731423,0.999139
132581,-5.813,-1.15465,-0.070312,0.0197768,0.027834,0.00840133,0.999372
132581,-5.81343,-1.15462,-0.0701831,0.0206823,0.0288655,0.00824744,0.999326
132581,-5.81336,-1.15467,-0.0700134,0.0219409,0.0253156,0.00763431,0.9994
132626,-5.81281,-1.15412,-0.0679961,0.0266568,0.00678486,0.0057461,0.999596
132635,-5.8126,-1.15453,-0.069865,0.0191392,0.0240535,0.00754234,0.999489
132698,-5.81295,-1.15412,-0.0688774,0.02293,0.0172842,0.00580758,0.999561
132895,-5.81275,-1.1544,-0.0694326,0.0203476,0.0236002,0.00595888,0.999487
133195,-5.81219,-1.1544,-0.0705857,0.0132225,0.0288794,0.00833461,0.999451
133196,-5.81278,-1.15429,-0.0692056,0.020879,0.0217957,0.00513756,0.999521
133196,-5.81277,-1.15428,-0.0690339,0.0214637,0.0203416,0.00477821,0.999542
133196,-5.81274,-1.15378,-0.0692876,0.0217276,0.0209828,0.00444484,0.999524
133196,-5.81191,-1.15363,-0.0758794,-0.00897549,0.0669722,0.0126077,0.997625
133196,-5.81273,-1.15427,-0.0709744,0.0164103,0.0349668,0.00628126,0.999224
133236,-5.81276,-1.15418,-0.0703523,0.0179505,0.0309041,0.00516245,0.999338
133242,-5.81277,-1.1537,-0.0699233,0.0200276,0.0254347,0.00471857,0.999455
133257,-5.81273,-1.15371,-0.0698555,0.0205903,0.0251419,0.00492415,0.99945
133258,-5.81272,-1.15357,-0.0695032,0.0219825,0.0222578,0.00440714,0.999491
133706,-5.8128,-1.15352,-0.0698354,0.0211817,0.0248048,0.00407887,0.99945
133708,-5.81317,-1.15327,-0.0707607,0.0198729,0.0348453,0.00376555,0.999178
133708,-5.81288,-1.15364,-0.0696538,0.0212882,0.0242512,0.00379378,0.999462
133708,-5.81289,-1.15372,-0.0693533,0.0215892,0.0224035,0.00308135,0.999502
133708,-5.81304,-1.15326,-0.0686572,0.0246076,0.0166862,0.00169024,0.999547
133708,-5.81285,-1.15325,-0.0689624,0.0225978,0.018515,0.00215784,0.999561
133708,-5.81374,-1.15319,-0.0694924,0.0233597,0.0308995,-0.000927269,0.99924
133708,-5.81262,-1.15398,-0.0699521,0.0191272,0.0250245,0.00462228,0.999484
133708,-5.81394,-1.15649,-0.0655498,0.0253246,0.00577438,0.00343236,0.999647
133708,-5.8127,-1.15459,-0.0667344,0.024101,0.00462036,0.00231564,0.999687
133708,-5.81249,-1.15362,-0.0686907,0.0219492,0.0150767,0.0022504,0.999633
133777,-5.81241,-1.1538,-0.0697603,0.0195553,0.0226674,0.00461441,0.999531
133781,-5.8126,-1.15385,-0.0701887,0.0178677,0.0273068,0.0049437,0.999446
133785,-5.81278,-1.15368,-0.0703164,0.0181626,0.0280785,0.00484979,0.999419
133811,-5.81285,-1.15347,-0.0697456,0.0210574,0.0245115,0.00278702,0.999464
134322,-5.81282,-1.15327,-0.0696443,0.0209707,0.0237079,0.0029743,0.999485
134322,-5.81293,-1.15297,-0.0697747,0.0215885,0.0245682,0.00242081,0.999453
134322,-5.81294,-1.15299,-0.070209,0.0203938,0.0273104,0.00270754,0.999406
134322,-5.81324,-1.15264,-0.0703709,0.0214252,0.030477,0.001975,0.999294
134322,-5.8131,-1.15281,-0.070603,0.0198725,0.031728,0.00288904,0.999285
134322,-5.81294,-1.15261,-0.0710044,0.018816,0.0339702,0.00244781,0.999233
134322,-5.81309,-1.15275,-0.070825,0.0198686,0.0315773,0.00246885,0.999291
134322,-5.81358,-1.15297,-0.0714541,0.0196119,0.0409844,0.00289711,0.998953
134322,-5.81242,-1.15261,-0.073085,0.00658421,0.0455339,0.00704968,0.998907
134322,-5.81324,-1.15258,-0.0711799,0.0204343,0.0352562,0.00264367,0.999156
134322,-5.81312,-1.15277,-0.0706392,0.0213619,0.0303238,0.00281057,0.999298
134322,-5.8124,-1.15405,-0.071707,0.0111352,0.0392635,0.00842851,0.999122
134375,-5.81304,-1.15311,-0.070876,0.0194263,0.0325731,0.00363937,0.999264
134376,-5.81299,-1.15299,-0.0704561,0.0203614,0.0288609,0.00267655,0.999363
134629,-5.81356,-1.15193,-0.0705593,0.0230124,0.0328688,0.000645638,0.999185
134629,-5.81309,-1.15216,-0.0692734,0.0246943,0.0203702,0.000405729,0.999478
134629,-5.81328,-1.15154,-0.0699082,0.0247799,0.0255708,-0.000346363,0.999356
134654,-5.81315,-1.15219,-0.0698896,0.0240312,0.0258849,0.000178635,0.999366
134663,-5.81238,-1.15581,-0.0630176,-0.0272612,0.0248701,-0.000706464,-0.999309
134664,-5.81288,-1.15464,-0.0646345,-0.0276188,0.0105784,0.0013029,-0.999552
134689,-5.81309,-1.15447,-0.0652512,0.0276906,-0.00480783,-0.00180253,0.999594
134744,-5.81269,-1.15311,-0.0668506,0.0269456,0.00302323,-0.00105187,0.999622
134828,-5.81256,-1.15343,-0.0654431,0.0284977,-0.00762708,-0.00221473,0.999553
134836,-5.81253,-1.15233,-0.0674341,0.0271494,0.00330851,-0.00100836,0.999616
134840,-5.81263,-1.15208,-0.0687649,0.025431,0.0136081,-0.000151575,0.999574
134983,-5.81269,-1.15274,-0.069947,0.021475,0.0247172,0.00103971,0.999454
134983,-5.81271,-1.15251,-0.0697966,0.0227276,0.0219435,0.00122127,0.99949
134983,-5.81273,-1.15261,-0.0696074,0.0232733,0.0209203,0.00141802,0.9995
135077,-5.81261,-1.15272,-0.069843,0.021513,0.0235797,0.00118428,0.99948
135082,-5.81286,-1.15233,-0.0696646,0.0230991,0.0216827,0.000574559,0.999488
135120,-5.81316,-1.1513,-0.0698494,0.0255596,0.0226052,-0.00106505,0.999408
135173,-5.81313,-1.1496,-0.0670254,0.0362053,-0.00173333,-0.00577447,0.999316
135200,-5.81283,-1.15016,-0.0674231,0.0327506,0.000994734,-0.00433388,0.999444
135257,-5.81276,-1.15135,-0.0684529,0.0279126,0.010097,-0.00157419,0.999549
135448,-5.81289,-1.1521,-0.0700171,0.0233342,0.0230705,0.000766873,0.999452
135449,-5.81313,-1.15221,-0.0710112,0.0210602,0.0335745,0.000819117,0.999204
135449,-5.81319,-1.15225,-0.0714272,0.0201571,0.0371025,0.000968337,0.999098
135449,-5.81319,-1.15217,-0.0713418,0.0210814,0.0350932,0.000515491,0.999152
135449,-5.81306,-1.15191,-0.0710515,0.0217226,0.0317088,-0.000320911,0.999252
135479,-5.81297,-1.15194,-0.0710215,0.0208984,0.0324298,-0.000491083,0.999246
135493,-5.81294,-1.15229,-0.0712668,0.0195337,0.0338961,0.000639468,0.999225
135753,-5.81297,-1.15235,-0.0714121,0.0197287,0.0343466,0.00114891,0.999205
135755,-5.81306,-1.15232,-0.0714668,0.0197885,0.0345557,0.000758767,0.999197
135755,-5.81292,-1.15255,-0.0707502,0.0196803,0.0322753,-0.000412881,0.999276
135755,-5.8129,-1.15173,-0.0707903,0.021484,0.0289829,-0.000613123,0.999339
135755,-5.8129,-1.15241,-0.0704092,0.0211268,0.0288631,-0.000367343,0.99935
135755,-5.81301,-1.15261,-0.0703926,0.0206767,0.0284326,-0.000945657,0.999372
135771,-5.813,-1.1526,-0.0703428,0.0209015,0.0283529,-0.000765949,0.99937
135810,-5.8129,-1.15253,-0.0704329,0.020581,0.029228,-0.000898242,0.999351
135818,-5.81304,-1.15239,-0.0703228,0.0210523,0.0288987,-0.000828058,0.999351
135960,-5.81313,-1.15226,-0.0700811,0.0222366,0.0268345,-0.00129938,0.999382
135960,-5.8131,-1.15213,-0.0698638,0.0233513,0.0243716,-0.00161374,0.999419
135969,-5.81314,-1.15234,-0.0695576,0.0237994,0.0239231,-0.0015898,0.99942
135977,-5.81313,-1.15235,-0.0695679,0.0237214,0.0242362,-0.00106633,0.999415
136268,-5.81305,-1.15203,-0.0697637,0.0235518,0.024302,-0.00111371,0.999417
136268,-5.81298,-1.15207,-0.0696982,0.0235646,0.0225809,-0.000785708,0.999457
136269,-5.81296,-1.15198,-0.0697896,0.0231712,0.0235797,-0.000949293,0.999443
136269,-5.81297,-1.15211,-0.0698564,0.0226231,0.0240994,-0.000384808,0.999444
136269,-5.81419,-1.15483,-0.0659421,0.0245349,0.00703402,-7.32541e-05,0.999665
136269,-5.81313,-1.15161,-0.0686914,0.0247826,0.0181122,-0.00200167,0.999517
136269,-5.81306,-1.15101,-0.0703679,0.0240485,0.0266361,-0.00133675,0.999345
136269,-5.81309,-1.15161,-0.0713457,0.0211199,0.0349689,0.000357807,0.999156
136269,-5.81301,-1.15128,-0.0712351,0.0217635,0.0312653,-0.000178128,0.999264
136269,-5.81319,-1.15134,-0.0699536,0.0247976,0.0247016,-0.00199649,0.999376
136472,-5.81301,-1.15127,-0.0693352,0.0254263,0.0179384,-0.00134054,0.999505
136473,-5.81291,-1.15197,-0.0691826,0.0252036,0.0187721,-0.00121546,0.999496
136473,-5.81292,-1.15165,-0.0706995,0.0277492,0.0313996,-0.00101614,0.999111
136473,-5.81304,-1.15203,-0.0698584,0.0240098,0.0240764,-0.000490189,0.999412
136473,-5.81302,-1.15193,-0.0687971,0.0265128,0.015402,-0.00135079,0.999519
136547,-5.81296,-1.1519,-0.0692026,0.0250619,0.019001,-0.00132304,0.999495
136548,-5.81299,-1.15189,-0.0691868,0.0250868,0.0201415,-0.00168839,0.999471
136549,-5.81297,-1.15193,-0.0693494,0.0251166,0.0203455,-0.00132325,0.999467
136625,-5.81256,-1.15223,-0.0684385,0.0257473,0.0121499,-0.00125796,0.999584
136627,-5.81293,-1.15208,-0.0691216,0.0252776,0.0186159,-0.00132936,0.999497
136997,-5.81292,-1.15211,-0.0690132,0.0250822,0.0181806,-0.00176421,0.999509
136999,-5.81301,-1.15204,-0.0690654,0.0254911,0.0188072,-0.00198504,0.999486
137002,-5.81299,-1.15188,-0.0690181,0.0261325,0.016941,-0.00175583,0.999504
137003,-5.81306,-1.15193,-0.0689346,0.0259959,0.0173064,-0.00225663,0.9995
137003,-5.813,-1.15196,-0.0689673,0.0255981,0.0165702,-0.00220251,0.999523
137005,-5.81303,-1.15287,-0.0715637,0.0187209,0.0368397,0.00203773,0.999134
137005,-5.8132,-1.15181,-0.0700793,0.0241435,0.026602,-0.00075382,0.999345
137005,-5.81302,-1.15196,-0.0696724,0.0248457,0.0226483,-0.000799507,0.999425
137005,-5.81291,-1.15195,-0.0695613,0.0244115,0.0215064,-0.000551581,0.999461
137189,-5.81291,-1.1519,-0.0695606,0.0247255,0.0217224,-0.000654429,0.999448
137189,-5.81288,-1.15191,-0.0695515,0.025148,0.0218495,4.65214e-05,0.999435
137189,-5.81296,-1.1521,-0.069552,0.0250589,0.0220418,-0.000467449,0.999433
137227,-5.81286,-1.15215,-0.0697002,0.0237801,0.022928,3.32892e-05,0.999445
137229,-5.81297,-1.1521,-0.0696711,0.0240854,0.022711,-0.000116706,0.999442
137230,-5.8129,-1.15206,-0.0696418,0.0240346,0.0220848,5.36442e-05,0.999457
137599,-5.81311,-1.1518,-0.0695974,0.0247737,0.023346,-0.000951141,0.99941
137599,-5.81297,-1.15195,-0.0699314,0.0237634,0.0248298,-0.000105202,0.9994
137599,-5.81305,-1.15201,-0.0700659,0.0230715,0.026067,-7.27773e-05,0.999384
137599,-5.81322,-1.15196,-0.0703267,0.0231373,0.0286804,-1.09673e-05,0.999311
137599,-5.81316,-1.15187,-0.0704939,0.0232573,0.0299517,-0.000115722,0.999271
137599,-5.81319,-1.15181,-0.0705852,0.0232707,0.0308058,-0.000319332,0.999245
137655,-5.81319,-1.15183,-0.0705193,0.0232693,0.0299121,-0.000245959,0.999272
137657,-5.81322,-1.15185,-0.0704849,0.0237851,0.0293398,-0.000316054,0.999277
137661,-5.81474,-1.15633,-0.0667224,0.0244805,0.0196255,-0.00155112,0.999497
137662,-5.81408,-1.15641,-0.0653298,0.0244877,0.00948334,-0.00324997,0.99964
137662,-5.81394,-1.15613,-0.0660898,0.022855,0.0125573,-0.00252768,0.999647
137905,-5.813,-1.15175,-0.0693105,0.02544,0.0196251,-0.00172836,0.999473
137906,-5.81298,-1.15059,-0.070312,0.0260484,0.0244046,-0.00212345,0.999351
137906,-5.81314,-1.151,-0.070352,0.0258702,0.0263998,-0.00213212,0.999305
137906,-5.81325,-1.15138,-0.0701399,0.0252912,0.0260078,-0.00223681,0.99933
137906,-5.81326,-1.15147,-0.0699863,0.0254241,0.024616,-0.00244445,0.999361
137906,-5.81321,-1.15143,-0.0698745,0.0252305,0.0245497,-0.00293303,0.999366
138051,-5.81309,-1.15141,-0.0699866,0.0248289,0.0249182,-0.00287849,0.999367
138054,-5.81454,-1.15621,-0.0665913,0.0241965,0.0180501,-0.00242051,0.999532
138058,-5.81344,-1.15427,-0.0655737,0.0268506,0.000593997,-0.00457349,0.999619
138059,-5.81314,-1.15355,-0.0663325,0.0269164,0.00292111,-0.00434878,0.999614
138061,-5.81281,-1.15067,-0.0690146,0.0279891,0.0139061,-0.00384328,0.999494
138063,-5.81344,-1.14833,-0.0680293,0.0378974,0.00499498,-0.0085395,0.999223
138418,-5.81356,-1.14871,-0.0671274,0.0399946,-0.000153011,-0.00931349,0.999147
138418,-5.813,-1.15018,-0.0672891,0.0338912,0.00128349,-0.00701228,0.99939
138418,-5.81337,-1.15012,-0.066626,0.0358844,-0.00211921,-0.00858364,0.999307
138418,-5.81305,-1.15011,-0.0670156,0.0341196,-0.000573495,-0.0084109,0.999373
138418,-5.81323,-1.14977,-0.0673022,0.033789,0.00260116,-0.0088391,0.999377
138418,-5.81317,-1.15013,-0.0683645,0.031703,0.0106772,-0.00696519,0.999406
138418,-5.81288,-1.15127,-0.0689844,0.0277038,0.0164721,-0.00412625,0.999462
138445,-5.81322,-1.1505,-0.0693264,0.0287535,0.0183366,-0.00495893,0.999397
138461,-5.8132,-1.1502,-0.0694351,0.0284975,0.0184627,-0.00514781,0.9994
138469,-5.81322,-1.14992,-0.0691934,0.0297494,0.0164319,-0.00515059,0.999399
138483,-5.81315,-1.15113,-0.0702317,0.0297153,0.0278718,-0.00175875,0.999159
138622,-5.81361,-1.15001,-0.0705461,0.028178,0.0248034,-0.0045023,0.999275
138622,-5.81233,-1.14843,-0.0670032,-0.0291966,0.0154132,0.00522301,-0.999431
138690,-5.8131,-1.15029,-0.0685361,0.0284135,0.0107743,-0.006749,0.999506
138697,-5.81317,-1.15061,-0.0690713,0.0267074,0.0160492,-0.00583768,0.999488
138762,-5.81312,-1.15106,-0.0680491,0.0305235,0.00993751,-0.0041393,0.999466
138769,-5.81316,-1.15131,-0.0687656,0.0277267,0.0165744,-0.00242874,0.999465
138840,-5.81317,-1.15175,-0.069145,0.0261949,0.0208659,-0.0020774,0.999427
138940,-5.81242,-1.14893,-0.067032,-0.0299672,0.0146209,0.00214478,-0.999432
141228,-5.80716,-1.14331,-0.0724844,-0.0391719,0.0202792,0.00932992,-0.998973
141651,-5.81508,-1.14275,-0.0606626,-0.0759668,0.0369162,0.0405788,-0.99559
141819,-5.81473,-1.14339,-0.0694995,0.0527061,0.0150163,-0.0161381,0.998357
141928,-5.81443,-1.15529,-0.0720806,0.0390287,0.0498983,0.00242501,0.997979
142411,-5.81794,-1.15013,-0.0545581,-0.077112,0.0618222,0.0329424,-0.994549
142411,-5.81249,-1.15475,-0.0730408,-0.0022836,0.0390527,0.0191921,0.999041
142411,-5.81293,-1.15411,-0.0693965,0.00691011,0.00470728,0.0194181,0.999767
142440,-5.81275,-1.14783,-0.07073,0.0232766,0.0125059,-0.00747964,0.999613
142441,-5.81292,-1.14648,-0.069978,0.0256495,0.000577461,-0.0035015,0.999655
142519,-5.81907,-1.14396,-0.0683494,0.0628904,-0.00181706,-0.00910148,0.997968
142520,-5.81377,-1.14841,-0.068667,0.0376615,-0.0102235,0.00203454,0.999227
142520,-5.81328,-1.14918,-0.0683201,0.0344619,-0.00402092,-0.00058499,0.999388
142562,-5.81392,-1.14836,-0.076113,0.0194696,0.0526644,0.0088338,0.998374
142830,-5.81324,-1.14941,-0.0668923,0.042742,0.0115751,-0.0236811,0.998729
142836,-5.81303,-1.15089,-0.0675901,0.03799,0.020392,-0.0191998,0.998876
142908,-5.81309,-1.15074,-0.0687346,0.0387729,0.0257564,-0.020487,0.998696
142913,-5.8126,-1.14902,-0.0697866,0.0367373,0.0265976,-0.0262148,0.998617
142941,-5.8122,-1.14719,-0.0706768,0.0377455,0.020091,-0.0271097,0.998708
142994,-5.81164,-1.14554,-0.0699358,0.0444387,0.00929132,-0.0293256,0.998529
143151,-5.81258,-1.15059,-0.0623149,-0.0368681,0.0337751,0.00712699,-0.998714
143222,-5.81171,-1.14525,-0.0804805,0.0258219,0.0883577,-0.0128908,0.995661
143272,-5.81274,-1.14413,-0.0697739,0.0534739,0.0125893,-0.0234543,0.998205
143282,-5.81386,-1.14661,-0.0664394,0.0614377,0.00191071,-0.0224761,0.997846
143337,-5.81376,-1.14747,-0.0659065,-0.0590395,0.00538428,0.0192071,-0.998047
143356,-5.81304,-1.14415,-0.0651245,-0.0626579,0.0210683,0.0313791,-0.997309
143454,-5.81305,-1.14395,-0.0637896,-0.0655547,0.030696,0.0362422,-0.996708
143455,-5.81369,-1.14461,-0.0633293,-0.0689849,0.0377302,0.0351208,-0.996276
143486,-5.8142,-1.14705,-0.0639146,-0.0689232,0.0259444,0.0336678,-0.996706
143543,-5.81401,-1.14742,-0.0662148,-0.0636022,0.00903636,0.0282156,-0.997526
143552,-5.81423,-1.14717,-0.0680305,0.0610703,0.00482051,-0.0254967,0.997786
143600,-5.81441,-1.14784,-0.0676965,0.0643614,0.0084618,-0.027766,0.997495
143607,-5.81444,-1.14791,-0.0675081,0.0626724,0.00927802,-0.0299604,0.997532
143664,-5.81345,-1.14363,-0.0665166,-0.0664687,0.00523002,0.0394483,-0.996985
143686,-5.81263,-1.14764,-0.0680776,0.0485664,0.0124081,-0.0336592,0.998166
143847,-5.81188,-1.14359,-0.0686045,0.0512902,0.00257869,-0.0271891,0.998301
144255,-5.81294,-1.1486,-0.0776897,0.0110537,0.066525,0.00670168,0.997691
144256,-5.81373,-1.15036,-0.0798882,0.00323427,0.0908259,0.0108762,0.995793
144256,-5.81422,-1.15088,-0.0796699,0.00726893,0.0926822,0.0105224,0.995604
144256,-5.8147,-1.15197,-0.078605,0.0103417,0.0918732,0.00504577,0.995695
144256,-5.81541,-1.15313,-0.0771416,0.00943689,0.0887751,-0.000694662,0.995997
144256,-5.81547,-1.15327,-0.076835,0.0105758,0.0862771,-0.000107229,0.996205
144259,-5.81493,-1.1527,-0.0764136,0.0113424,0.0788299,0.000379473,0.996814
144293,-5.81426,-1.15233,-0.0751731,0.0129206,0.0644799,0.00125292,0.997825
144342,-5.81424,-1.15159,-0.0720252,0.0130047,0.0352111,0.00286496,0.999282
144379,-5.81397,-1.15148,-0.0710295,0.0220907,0.0341512,-0.00486562,0.999151
144410,-5.81809,-1.15668,-0.0597361,-0.0486491,0.013596,0.0107974,-0.998655
144446,-5.81824,-1.15958,-0.0533943,-0.0489377,0.0502844,0.0132713,-0.997437
144499,-5.81758,-1.15964,-0.0511526,-0.0469991,0.0669186,0.0118586,-0.996571
144571,-5.81354,-1.15236,-0.0614595,-0.0383782,0.0343078,0.00697961,-0.99864
144574,-5.81356,-1.15195,-0.068731,0.024766,0.0190144,-0.00317493,0.999498
144602,-5.81389,-1.15222,-0.0664773,0.0290554,0.00505756,-0.00433153,0.999546
144618,-5.81334,-1.15163,-0.0599258,-0.0427361,0.052099,0.00754753,-0.997689
144623,-5.81369,-1.1516,-0.0640396,-0.0328967,0.00943384,0.0101198,-0.999353
144661,-5.81409,-1.15191,-0.0671497,0.0280852,0.0150002,-0.00636315,0.999463
144683,-5.81394,-1.15173,-0.0679553,0.0266792,0.0221479,-0.00475678,0.999378
144790,-5.81287,-1.15223,-0.0632148,-0.0340824,0.0203627,0.00484675,-0.99919
144824,-5.81333,-1.15163,-0.0630737,-0.0393736,0.0281848,0.00317544,-0.998812
144870,-5.81338,-1.15137,-0.0630342,-0.0396985,0.0296711,0.00346425,-0.998755
144909,-5.81327,-1.15162,-0.0639143,-0.0376997,0.0216119,0.00312689,-0.999041
144929,-5.81377,-1.15148,-0.0639409,-0.0387773,0.0183929,0.00418407,-0.99906
144980,-5.81358,-1.15087,-0.0640781,-0.0386589,0.0188206,0.00379077,-0.999058
145009,-5.81341,-1.15066,-0.0642617,-0.0383438,0.0181207,0.00278118,-0.999087
145049,-5.81352,-1.15085,-0.0651074,-0.0359484,0.0115809,0.00128132,-0.999276
145176,-5.81393,-1.15062,-0.0648784,-0.0384629,0.0147256,0.00368646,-0.999135
145176,-5.81381,-1.15007,-0.0649622,-0.0383835,0.0154205,0.00342393,-0.999129
145176,-5.81359,-1.14878,-0.0670112,0.0347989,-0.00691386,-0.00154364,0.99936
145243,-5.813,-1.14936,-0.0665488,-0.0329355,0.0108388,0.00436258,-0.99938
145289,-5.81282,-1.14886,-0.0661519,-0.0327434,0.0149908,-0.000460893,-0.999342
145484,-5.81433,-1.15301,-0.0659172,0.0253876,0.00815517,-7.16448e-05,0.999635
145484,-5.81362,-1.15121,-0.0657705,0.0342585,0.00121978,-0.00462985,0.999392
145488,-5.81338,-1.152,-0.0654451,0.0319462,-0.00309286,-0.00222901,0.999473
145489,-5.81409,-1.15311,-0.0651357,0.0302349,0.00302899,-0.00359222,0.999522
145570,-5.81388,-1.15317,-0.0648491,0.0311194,-0.00412804,-0.0021992,0.999495
145574,-5.81358,-1.15324,-0.0648662,0.0297015,-0.00245668,-0.0018087,0.999545
145639,-5.81349,-1.15298,-0.0649009,0.0297596,-0.00375159,-0.00141671,0.999539
145641,-5.81391,-1.15307,-0.0649802,0.0307899,0.000201058,-0.00310057,0.999511
145642,-5.81378,-1.15275,-0.0652976,0.0307618,-0.000577688,-0.00320053,0.999512
145682,-5.81371,-1.15217,-0.0657727,0.0310116,0.00410621,-0.00428176,0.999492
145748,-5.81356,-1.15245,-0.065978,0.0289955,0.00494348,-0.00339627,0.999552
145757,-5.81354,-1.15266,-0.0658577,0.0286545,0.00412877,-0.00263777,0.999568
145815,-5.81354,-1.15201,-0.0659468,0.0304137,-5.84628e-05,-0.00264919,0.999524
145854,-5.81322,-1.15079,-0.063511,-0.0418389,0.0150939,0.00763941,-0.998971
145878,-5.81327,-1.1516,-0.0654199,0.0319244,-0.00365253,-0.00181636,0.999472
145921,-5.81292,-1.15226,-0.0661538,0.0277713,0.0013087,-0.000735521,0.999604
145957,-5.81312,-1.15247,-0.0658145,0.028883,-0.00096511,-0.00156525,0.999571
145982,-5.81307,-1.15263,-0.0658154,0.0257443,0.00167787,-0.002442,0.999655
146028,-5.81285,-1.14714,-0.0600098,-0.0478425,0.0617109,0.016086,-0.996807
146078,-5.81318,-1.15032,-0.0654753,-0.032902,0.0109233,0.003416,-0.999383
146098,-5.81349,-1.15095,-0.0668772,0.029389,0.00152155,-0.000877529,0.999557
146178,-5.81313,-1.1513,-0.0677344,0.0249856,0.00961289,9.2119e-05,0.999632
146183,-5.81311,-1.15222,-0.0675623,0.0246715,0.0117498,0.00146714,0.999616
146256,-5.81314,-1.15155,-0.0677022,0.024119,0.00873943,-0.00125876,0.99966
146669,-5.81317,-1.15008,-0.0661748,-0.0264738,0.0163459,-0.00355497,-0.9995
